"","Site","Station_Ammend","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Station","Start.Date","SD_card","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","Observer","StationDeployDate","Video_file_name","Date.modified","RFID","Treatment","Date_recorded","Time_recorded","RFID_DateTime","Night","Exclude","time_diff","group_id","inds","Individual_ID","group_sum","Behave_prop"
"53","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",477.851,479.004,1.153,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,60,4,1," 956000014804390",100.829,0.0114352021739777
"54","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",479.005,480.303,1.298,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,0,4,1," 956000014804390",100.829,0.0128732805046167
"55","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Enter station","Exploration",NA,"STATE",480.304,494.179,13.875,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,0,4,1," 956000014804390",100.829,0.137609219569767
"56","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",494.18,497.126,2.946,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,0,4,1," 956000014804390",100.829,0.0292177845659483
"57","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",497.127,500.901,3.774,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,0,4,1," 956000014804390",100.829,0.0374297077229765
"58","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Enter station","Exploration",NA,"STATE",500.902,507.318,6.416,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,0,4,1," 956000014804390",100.829,0.0636324866853782
"59","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0017.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",507.319,508.433,1.114,"",NA,"TASH",2022-04-15,"RCNX0017.AVI",2022-04-16 19:44:00,"R5","C",2022-04-16,19H 44M 0S,2022-04-16 19:44:00,2,NA,0,4,1," 956000014804390",100.829,0.0110484086919438
"60","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",508.434,510.484,2.05,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,60,4,1," 956000014804390",100.829,0.0203314522607583
"61","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",510.485,512.355,1.87,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.0185462515744478
"62","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",512.356,513.833,1.477,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.0146485634093366
"63","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",513.834,515.66,1.826,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.0181098691844608
"64","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",515.661,517.482,1.821,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.0180602802765078
"65","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",517.483,520.63,3.147,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.0312112586656617
"66","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",520.631,533.246,12.615,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.125112814765593
"67","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0018.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Groom","Other",NA,"STATE",533.247,539.509,6.262,"",NA,"TASH",2022-04-15,"RCNX0018.AVI",2022-04-16 19:45:00,"R5","C",2022-04-16,19H 45M 0S,2022-04-16 19:45:00,2,NA,0,4,1," 956000014804390",100.829,0.0621051483204237
"68","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0019.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",539.51,540.041,0.531,"",NA,"TASH",2022-04-15,"RCNX0019.AVI",2022-04-16 19:46:00,"R5","C",2022-04-16,19H 46M 0S,2022-04-16 19:46:00,2,NA,60,4,1," 956000014804390",100.829,0.00526634202461593
"69","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0019.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Move","Other",NA,"STATE",540.042,542.926,2.884,"",NA,"TASH",2022-04-15,"RCNX0019.AVI",2022-04-16 19:46:00,"R5","C",2022-04-16,19H 46M 0S,2022-04-16 19:46:00,2,NA,0,4,1," 956000014804390",100.829,0.0286028821073302
"70","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Move","Other",NA,"STATE",568.091,568.789,0.698,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,3180,5,1," 956000014804390",72.513,0.00962586019058651
"71","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",568.79,572.419,3.629,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.0500461986126626
"72","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",572.42,582.941,10.521,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.14509122502172
"73","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",582.942,588.092,5.15,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.071021747824528
"74","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Enter station","Exploration",NA,"STATE",588.093,593.768,5.675,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.0782618289134362
"75","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",593.769,595.294,1.525,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.0210307117344476
"76","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",595.295,596.566,1.271,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.0175278915504806
"77","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0020.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",596.567,598.169,1.602,"",NA,"TASH",2022-04-15,"RCNX0020.AVI",2022-04-16 20:39:00,"R5","C",2022-04-16,20H 39M 0S,2022-04-16 20:39:00,2,NA,0,5,1," 956000014804390",72.513,0.0220925902941542
"78","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0023.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Groom","Other",NA,"STATE",658.584,662.334,3.75,"",NA,"TASH",2022-04-15,"RCNX0023.AVI",2022-04-16 20:41:00,"R5","C",2022-04-16,20H 41M 0S,2022-04-16 20:41:00,2,NA,0,5,1," 956000014804390",72.513,0.0517148649207728
"79","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0023.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie2","Sniff station/cue","Exploration",NA,"STATE",658.584,688.415,29.831,"",NA,"TASH",2022-04-15,"RCNX0023.AVI",2022-04-16 20:41:00,"R5","C",2022-04-16,20H 41M 0S,2022-04-16 20:41:00,2,NA,0,5,1," 956000014804390",72.513,0.411388302787086
"80","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0023.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Move","Other",NA,"STATE",665.73,667.965,2.235,"",NA,"TASH",2022-04-15,"RCNX0023.AVI",2022-04-16 20:41:00,"R5","C",2022-04-16,20H 41M 0S,2022-04-16 20:41:00,2,NA,0,5,1," 956000014804390",72.513,0.0308220594927806
"81","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0024.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie2","Move","Other",NA,"STATE",688.416,690.513,2.097,"",NA,"TASH",2022-04-15,"RCNX0024.AVI",2022-04-16 20:42:00,"R5","C",2022-04-16,20H 42M 0S,2022-04-16 20:42:00,2,NA,60,5,1," 956000014804390",72.513,0.0289189524636962
"82","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0024.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie2","Bipedal","Vigilance",NA,"STATE",692.886,695.563,2.677,"",NA,"TASH",2022-04-15,"RCNX0024.AVI",2022-04-16 20:42:00,"R5","C",2022-04-16,20H 42M 0S,2022-04-16 20:42:00,2,NA,0,5,1," 956000014804390",72.513,0.036917518238109
"83","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0024.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie2","Move","Other",NA,"STATE",695.564,697.416,1.852,"",NA,"TASH",2022-04-15,"RCNX0024.AVI",2022-04-16 20:42:00,"R5","C",2022-04-16,20H 42M 0S,2022-04-16 20:42:00,2,NA,0,5,1," 956000014804390",72.513,0.025540247955539
"84","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Move","Other",NA,"STATE",929.051,929.802,0.751,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,5160,8,1," 956000014804390",68.447,0.0109719929288354
"85","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",929.803,931.078,1.275,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.0186275512440282
"86","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",931.079,932.379,1.3,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.0189927973468523
"87","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",932.38,934.875,2.495,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.0364515610618435
"88","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",934.876,938.576,3.7,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.0540564232179643
"89","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",938.577,948.954,10.377,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.15160635236022
"90","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",948.955,953.201,4.246,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.0620333981036422
"91","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0032.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",953.202,959.129,5.927,"",NA,"TASH",2022-04-15,"RCNX0032.AVI",2022-04-16 23:56:00,"R5","C",2022-04-16,23H 56M 0S,2022-04-16 23:56:00,2,NA,0,8,1," 956000014804390",68.447,0.0865925460575336
"92","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",959.13,961.03,1.9,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,60,8,1," 956000014804390",68.447,0.0277587038146303
"93","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",961.031,964.883,3.852,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,0,8,1," 956000014804390",68.447,0.0562771195231347
"94","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",964.884,966.507,1.623,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,0,8,1," 956000014804390",68.447,0.0237117769953395
"95","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",966.508,982.634,16.126,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,0,8,1," 956000014804390",68.447,0.235598346165646
"96","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",982.635,985.034,2.399,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,0,8,1," 956000014804390",68.447,0.035049016026999
"97","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Sniff station/cue","Exploration",NA,"STATE",985.035,986.607,1.572,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,0,8,1," 956000014804390",68.447,0.0229666749455783
"98","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0033.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",986.608,989.212,2.604,"",NA,"TASH",2022-04-15,"RCNX0033.AVI",2022-04-16 23:57:00,"R5","C",2022-04-16,23H 57M 0S,2022-04-16 23:57:00,2,NA,0,8,1," 956000014804390",68.447,0.0380440340701565
"99","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0034.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",989.213,991.989,2.776,"",NA,"TASH",2022-04-15,"RCNX0034.AVI",2022-04-16 23:58:00,"R5","C",2022-04-16,23H 58M 0S,2022-04-16 23:58:00,2,NA,60,8,1," 956000014804390",68.447,0.0405569272575862
"100","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0034.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Bipedal","Vigilance",NA,"STATE",991.99,993.889,1.899,"",NA,"TASH",2022-04-15,"RCNX0034.AVI",2022-04-16 23:58:00,"R5","C",2022-04-16,23H 58M 0S,2022-04-16 23:58:00,2,NA,0,8,1," 956000014804390",68.447,0.0277440939705173
"101","Boyicup","BOY12","Boy12_NH63_20220415_TASH","2/05/2023 13:19",NA,"C:/Users/21116718/Desktop/Boy12_NH63_20220415/RCNX0034.AVI",2999.68,6.25,"BOY12","2022-04-15T00:00:00","NH63","Woylie1","Forage","Foraging",NA,"STATE",993.89,997.515,3.625,"",NA,"TASH",2022-04-15,"RCNX0034.AVI",2022-04-16 23:58:00,"R5","C",2022-04-16,23H 58M 0S,2022-04-16 23:58:00,2,NA,0,8,1," 956000014804390",68.447,0.052960684909492
"102","Boyicup","BOY15","Boy15_NH16_20220418_TASH","13/04/2023 15:02",NA,"D:/Woylies_Perup/Boy15_NH16_20220418/RCNX0051.AVI",4017.12,6.25,"BOY15","2022-04-18T00:00:00","NH16","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1490.926,1491.525,0.599,"",NA,"TASH",2022-04-18,"RCNX0051.AVI",2022-04-19 18:58:00,"R7","C",2022-04-19,18H 58M 0S,2022-04-19 18:58:00,2,NA,540,13,1," 956000014808489",168.906,0.00354635122494168
"103","Boyicup","BOY15","Boy15_NH16_20220418_TASH","13/04/2023 15:02",NA,"D:/Woylies_Perup/Boy15_NH16_20220418/RCNX0051.AVI",4017.12,6.25,"BOY15","2022-04-18T00:00:00","NH16","Woylie1","Forage","Foraging",NA,"STATE",1491.526,1494.402,2.876,"",NA,"TASH",2022-04-18,"RCNX0051.AVI",2022-04-19 18:58:00,"R7","C",2022-04-19,18H 58M 0S,2022-04-19 18:58:00,2,NA,0,13,1," 956000014808489",168.906,0.0170272222419571
"104","Boyicup","BOY15","Boy15_NH16_20220418_TASH","13/04/2023 15:02",NA,"D:/Woylies_Perup/Boy15_NH16_20220418/RCNX0051.AVI",4017.12,6.25,"BOY15","2022-04-18T00:00:00","NH16","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1494.403,1508.803,14.4,"",NA,"TASH",2022-04-18,"RCNX0051.AVI",2022-04-19 18:58:00,"R7","C",2022-04-19,18H 58M 0S,2022-04-19 18:58:00,2,NA,0,13,1," 956000014808489",168.906,0.0852545202657099
