"","Station","group_id","Behavioral.category","group_sum","Site","Observer","RFID_DateTime","Treatment","Night","Station_Ammend","behave_sum","behave_prop","Haven","Region","Woylie_density"
"169","I14",4,"Exploration",168.474,"Perup_Sanctuary","GRBL","2022-04-19 18:17:00","F",1,"I14",75.391,0.447493381768107,"Havened","Upper_Warren",0.83
"170","I16",4,"Exploration",42.798,"Perup_Sanctuary","TASH","2022-04-16 20:15:00","C",1,"I16",30.076,0.702743118837329,"Havened","Upper_Warren",0.83
"171","I19",4,"Exploration",10.717,"Perup_Sanctuary","TASH","2022-04-13 19:09:00","F",1,"I19",10.717,1,"Havened","Upper_Warren",0.83
"172","J15",4,"Exploration",126.157,"Perup_Sanctuary","TASH","2022-04-19 19:11:00","C",1,"J15",115.73,0.917349017494075,"Havened","Upper_Warren",0.83
"173","K12",4,"Exploration",55.229,"Perup_Sanctuary","GRBL","2022-04-22 19:34:00","C",1,"K12",41.277,0.747379094316392,"Havened","Upper_Warren",0.83
"174","K14",4,"Exploration",23.692,"Perup_Sanctuary","GRBL","2022-04-19 20:12:00","C",1,"K14",14.893,0.628608813101469,"Havened","Upper_Warren",0.83
"175","MOO20",4,"Exploration",48.733,"Moopinup","GRBL","2022-04-19 01:23:00","C",2,"MOO20",23.164,0.475324728623315,"Non-havened","Upper_Warren",0.346
"176","NH08",4,"Exploration",77.143,"Dryandra_main","TASH","2022-10-20 04:32:00","F",3,"NH08",21.597,0.279960592665569,"Non-havened","Dryandra",1.39
"177","NH24",4,"Exploration",7.076,"Dryandra_main","TASH","2022-10-19 21:20:00","C",3,"NH24",5.749,0.812464669304692,"Non-havened","Dryandra",1.39
"178","NH31",4,"Exploration",9.875,"DNWS","TASH","2022-10-11 20:13:00","F",2,"NH31",7.973,0.807392405063291,"Havened","Dryandra",1.185
"179","NH32",4,"Exploration",6.324,"Dryandra_main","TASH","2022-10-19 14:44:00","C",3,"NH32",6.324,1,"Non-havened","Dryandra",1.39
"180","NH38",4,"Exploration",15.695,"DNWS","TASH","2022-10-12 19:28:00","F",3,"NH38",13.446,0.856705957311246,"Havened","Dryandra",1.185
"181","NH42",4,"Exploration",9.526,"DNWS","TASH","2022-10-10 19:47:00","F",1,"NH42",4.452,0.467352508922948,"Havened","Dryandra",1.185
"182","NH47",4,"Exploration",32.31,"DNWS","TASH","2022-10-10 21:40:00","C",1,"NH47",26.039,0.805911482513154,"Havened","Dryandra",1.185
"183","NH68",4,"Exploration",44.263,"Dryandra_main","TASH","2022-10-18 01:40:00","F",1,"NH68",16.822,0.380046539999548,"Non-havened","Dryandra",1.39
"184","WWF10",4,"Exploration",10.476,"Dryandra_main","GRBL","2022-10-18 23:00:00","F",2,NA,0,0,"Non-havened","Dryandra",1.39
"185","WWF12",4,"Exploration",16.235,"DNWS","GRBL","2022-10-11 20:37:00","C",2,NA,0,0,"Havened","Dryandra",1.185
"186","WWF16",4,"Exploration",14.424,"DNWS","TASH","2022-10-11 20:42:00","F",2,"WWF16",11.704,0.811425402107599,"Havened","Dryandra",1.185
"187","WWF18",4,"Exploration",62.472,"DNWS","TASH","2022-10-11 21:10:00","F",2,"WWF18",10.773,0.172445255474453,"Havened","Dryandra",1.185
"188","WWF21",4,"Exploration",99.555,"DNWS","TASH","2022-10-11 20:27:00","F",2,"WWF21",44.644,0.448435538144744,"Havened","Dryandra",1.185
"189","WWF6",4,"Exploration",76.704,"Dryandra_main","GRBL","2022-10-18 20:07:00","F",2,"WWF6",56.001,0.730092302878598,"Non-havened","Dryandra",1.39
"190","WWF9",4,"Exploration",21.369,"DNWS","GRBL","2022-10-11 22:44:00","F",2,"WWF9",15.098,0.706537507604474,"Havened","Dryandra",1.185
"191","BOY14",5,"Exploration",421.932,"Boyicup","TASH","2022-04-18 18:48:00","F",1,"BOY14",190.327,0.451084534948759,"Non-havened","Upper_Warren",0.494
"192","BOY16",5,"Exploration",153.128,"Boyicup","TASH","2022-04-19 19:03:00","C",2,"BOY16",39.997,0.261199780575728,"Non-havened","Upper_Warren",0.494
"193","BOY3",5,"Exploration",162.171,"Boyicup","HAZE","2022-04-15 21:56:00","C",1,"BOY3",91.459,0.563966430496205,"Non-havened","Upper_Warren",0.494
"194","BOY6",5,"Exploration",262.855,"Boyicup","HAZE","2022-04-16 19:18:00","C",2,"BOY6",166.382,0.632980160164349,"Non-havened","Upper_Warren",0.494
"195","G12",5,"Exploration",27.222,"Perup_Sanctuary","HAZE","2022-04-22 22:33:00","F",1,"G12",13.109,0.481559033134964,"Havened","Upper_Warren",0.83
"196","H15",5,"Exploration",97.658,"Perup_Sanctuary","GRBL","2022-04-19 18:14:00","C",1,"H15",67.75,0.693747568043581,"Havened","Upper_Warren",0.83
"197","I14",5,"Exploration",208.267,"Perup_Sanctuary","GRBL","2022-04-19 18:51:00","F",1,"I14",105.239,0.505308090095887,"Havened","Upper_Warren",0.83
"198","J15",5,"Exploration",37.221,"Perup_Sanctuary","TASH","2022-04-20 18:14:00","C",2,"J15",11.867,0.318825394266677,"Havened","Upper_Warren",0.83
"199","K12",5,"Exploration",29.576,"Perup_Sanctuary","GRBL","2022-04-22 20:14:00","C",1,"K12",25.728,0.869894509061401,"Havened","Upper_Warren",0.83
"200","K14",5,"Exploration",156.302,"Perup_Sanctuary","GRBL","2022-04-19 20:16:00","C",1,"K14",74.391,0.475944005834858,"Havened","Upper_Warren",0.83
"201","MOO20",5,"Exploration",51.181,"Moopinup","GRBL","2022-04-19 01:29:00","C",2,"MOO20",20,0.390770012309255,"Non-havened","Upper_Warren",0.346
"202","NH03",5,"Exploration",13.578,"DNWS","TASH","2022-10-12 19:24:00","C",3,"NH03",9.673,0.712402415672411,"Havened","Dryandra",1.185
"203","NH12",5,"Exploration",93.457,"Dryandra_main","TASH","2022-10-19 19:31:00","C",3,"NH12",47.991,0.513508886439753,"Non-havened","Dryandra",1.39
"204","NH31",5,"Exploration",5.12,"DNWS","TASH","2022-10-11 20:32:00","F",2,"NH31",4.047,0.7904296875,"Havened","Dryandra",1.185
"205","NH42",5,"Exploration",38.05,"DNWS","TASH","2022-10-10 19:51:00","F",1,"NH42",33.48,0.879894875164258,"Havened","Dryandra",1.185
"206","NH47",5,"Exploration",154.592,"DNWS","TASH","2022-10-10 21:43:00","C",1,"NH47",74.788,0.483776650796936,"Havened","Dryandra",1.185
"207","NH59",5,"Exploration",90.205,"Dryandra_main","TASH","2022-10-19 21:49:00","C",3,"NH59",12.947,0.143528629233413,"Non-havened","Dryandra",1.39
"208","NH68",5,"Exploration",30.1,"Dryandra_main","TASH","2022-10-18 01:46:00","F",1,"NH68",5.498,0.18265780730897,"Non-havened","Dryandra",1.39
"209","WWF12",5,"Exploration",13.493,"DNWS","GRBL","2022-10-12 19:23:00","C",3,"WWF12",1.799,0.133328392499815,"Havened","Dryandra",1.185
"210","WWF16",5,"Exploration",109.748,"DNWS","TASH","2022-10-11 20:58:00","F",2,"WWF16",53.802,0.490232168239968,"Havened","Dryandra",1.185
"211","WWF18",5,"Exploration",37.898,"DNWS","TASH","2022-10-11 21:16:00","F",2,"WWF18",23.375,0.616787165549633,"Havened","Dryandra",1.185
"212","WWF21",5,"Exploration",27.871,"DNWS","TASH","2022-10-11 21:02:00","F",2,"WWF21",20.549,0.73728965591475,"Havened","Dryandra",1.185
"213","WWF9",5,"Exploration",177.32,"DNWS","GRBL","2022-10-11 23:01:00","F",2,"WWF9",113.028,0.637423866456125,"Havened","Dryandra",1.185
"214","BOY14",6,"Exploration",112.943,"Boyicup","TASH","2022-04-18 19:05:00","F",1,"BOY14",34.929,0.309262194204156,"Non-havened","Upper_Warren",0.494
"215","BOY16",6,"Exploration",135.441,"Boyicup","TASH","2022-04-19 19:09:00","C",2,"BOY16",33.876,0.250116286796465,"Non-havened","Upper_Warren",0.494
"216","BOY6",6,"Exploration",40.699,"Boyicup","HAZE","2022-04-16 19:35:00","C",2,"BOY6",27.896,0.685422246246837,"Non-havened","Upper_Warren",0.494
"217","BOY7",6,"Exploration",48.794,"Boyicup","GRBL","2022-04-17 18:15:00","F",3,"BOY7",34.004,0.696888961757593,"Non-havened","Upper_Warren",0.494
"218","H15",6,"Exploration",20.879,"Perup_Sanctuary","GRBL","2022-04-19 18:24:00","C",1,"H15",16.914,0.810096268978399,"Havened","Upper_Warren",0.83
"219","I16",6,"Exploration",234.21,"Perup_Sanctuary","TASH","2022-04-17 18:10:00","C",2,"I16",32.507,0.138794244481448,"Havened","Upper_Warren",0.83
"220","J15",6,"Exploration",12.57,"Perup_Sanctuary","TASH","2022-04-20 18:19:00","C",2,"J15",7.023,0.558711217183771,"Havened","Upper_Warren",0.83
"221","K12",6,"Exploration",117.482,"Perup_Sanctuary","GRBL","2022-04-23 18:06:00","C",2,"K12",76.911,0.654661990773055,"Havened","Upper_Warren",0.83
"222","K14",6,"Exploration",117.701,"Perup_Sanctuary","GRBL","2022-04-19 20:33:00","C",1,"K14",74.672,0.634421117917435,"Havened","Upper_Warren",0.83
"223","NH03",6,"Exploration",338.231,"DNWS","TASH","2022-10-12 19:27:00","C",3,"NH03",111.215,0.328813739722261,"Havened","Dryandra",1.185
"224","NH12",6,"Exploration",106.945,"Dryandra_main","TASH","2022-10-19 19:36:00","C",3,"NH12",27.894,0.26082565804853,"Non-havened","Dryandra",1.39
"225","NH36",6,"Exploration",69.445,"DNWS","TASH","2022-10-11 18:43:00","C",2,"NH36",56.601,0.815047879616963,"Havened","Dryandra",1.185
"226","NH42",6,"Exploration",59.124,"DNWS","TASH","2022-10-10 20:03:00","F",1,"NH42",35.373,0.598284960422164,"Havened","Dryandra",1.185
"227","NH47",6,"Exploration",73.128,"DNWS","TASH","2022-10-11 18:50:00","C",2,"NH47",53.1,0.726124056448966,"Havened","Dryandra",1.185
"228","NH59",6,"Exploration",28.314,"Dryandra_main","TASH","2022-10-19 21:55:00","C",3,"NH59",26.216,0.925902380447835,"Non-havened","Dryandra",1.39
"229","NH64",6,"Exploration",57.553,"DNWS","TASH","2022-10-11 19:47:00","C",2,"NH64",29.352,0.509999478741334,"Havened","Dryandra",1.185
"230","NH68",6,"Exploration",73.845,"Dryandra_main","TASH","2022-10-18 01:49:00","F",1,"NH68",44.375,0.600920847721579,"Non-havened","Dryandra",1.39
"231","WWF12",6,"Exploration",23.921,"DNWS","GRBL","2022-10-12 19:34:00","C",3,"WWF12",13.562,0.566949542243217,"Havened","Dryandra",1.185
"232","WWF16",6,"Exploration",33.121,"DNWS","TASH","2022-10-11 21:19:00","F",2,"WWF16",13.594,0.410434467558347,"Havened","Dryandra",1.185
"233","WWF18",6,"Exploration",63.707,"DNWS","TASH","2022-10-11 21:19:00","F",2,"WWF18",22.982,0.360745287017125,"Havened","Dryandra",1.185
"234","WWF21",6,"Exploration",18.992,"DNWS","TASH","2022-10-12 18:53:00","F",3,"WWF21",10.57,0.556550126368997,"Havened","Dryandra",1.185
"235","WWF4",6,"Exploration",44.64,"DNWS","GRBL","2022-10-12 22:54:00","F",3,"WWF4",26.498,0.593593189964158,"Havened","Dryandra",1.185
"236","WWF6",6,"Exploration",202.752,"Dryandra_main","GRBL","2022-10-19 19:18:00","F",3,"WWF6",64.347,0.317368016098485,"Non-havened","Dryandra",1.39
"237","WWF9",6,"Exploration",69.786,"DNWS","GRBL","2022-10-11 23:16:00","F",2,"WWF9",19.248,0.27581463330754,"Havened","Dryandra",1.185
"238","BOY16",7,"Exploration",215.031,"Boyicup","TASH","2022-04-19 19:25:00","C",2,"BOY16",85.653,0.398328613083695,"Non-havened","Upper_Warren",0.494
"239","BOY7",7,"Exploration",13.346,"Boyicup","GRBL","2022-04-17 18:18:00","F",3,"BOY7",11.344,0.849992507118238,"Non-havened","Upper_Warren",0.494
"240","I16",7,"Exploration",73.24,"Perup_Sanctuary","TASH","2022-04-17 18:21:00","C",2,"I16",31.936,0.43604587657018,"Havened","Upper_Warren",0.83
"241","I19",7,"Exploration",19.871,"Perup_Sanctuary","TASH","2022-04-14 18:17:00","F",2,"I19",12.035,0.605656484323889,"Havened","Upper_Warren",0.83
"242","J15",7,"Exploration",99.299,"Perup_Sanctuary","TASH","2022-04-20 18:24:00","C",2,"J15",64.225,0.646783955528253,"Havened","Upper_Warren",0.83
"243","K12",7,"Exploration",44.922,"Perup_Sanctuary","GRBL","2022-04-23 18:19:00","C",2,"K12",31.447,0.700035617292195,"Havened","Upper_Warren",0.83
"244","K14",7,"Exploration",1103.012,"Perup_Sanctuary","GRBL","2022-04-20 18:00:00","C",2,"K14",272.758,0.247284707691303,"Havened","Upper_Warren",0.83
"245","MOO16",7,"Exploration",321.054,"Moopinup","GRBL","2022-04-18 21:16:00","C",2,"MOO16",43.153,0.134410410709725,"Non-havened","Upper_Warren",0.346
"246","MOO18",7,"Exploration",30.017,"Moopinup","GRBL","2022-04-18 20:55:00","C",2,"MOO18",10.998,0.366392377652663,"Non-havened","Upper_Warren",0.346
"247","MOO19",7,"Exploration",177.023,"Moopinup","GRBL","2022-04-19 18:18:00","F",3,"MOO19",36.598,0.206741496867639,"Non-havened","Upper_Warren",0.346
"248","MOO20",7,"Exploration",37.919,"Moopinup","GRBL","2022-04-19 18:31:00","C",3,"MOO20",9.046,0.238561143490071,"Non-havened","Upper_Warren",0.346
"249","NH03",7,"Exploration",41.491,"DNWS","TASH","2022-10-12 19:48:00","C",3,"NH03",24.021,0.578944831409221,"Havened","Dryandra",1.185
"250","NH12",7,"Exploration",59.967,"Dryandra_main","TASH","2022-10-19 19:42:00","C",3,"NH12",13.647,0.227575166341488,"Non-havened","Dryandra",1.39
"251","NH36",7,"Exploration",151.934,"DNWS","TASH","2022-10-11 18:58:00","C",2,"NH36",91.491,0.602175944818145,"Havened","Dryandra",1.185
"252","NH42",7,"Exploration",9.448,"DNWS","TASH","2022-10-11 19:10:00","F",2,"NH42",7.988,0.845469940728196,"Havened","Dryandra",1.185
"253","NH47",7,"Exploration",19.346,"DNWS","TASH","2022-10-11 18:59:00","C",2,"NH47",12.322,0.636927530238809,"Havened","Dryandra",1.185
"254","NH64",7,"Exploration",30.661,"DNWS","TASH","2022-10-11 19:54:00","C",2,"NH64",6.841,0.223117315156061,"Havened","Dryandra",1.185
"255","NH68",7,"Exploration",5.134,"Dryandra_main","TASH","2022-10-18 23:21:00","F",2,NA,0,0,"Non-havened","Dryandra",1.39
"256","WWF12",7,"Exploration",18.638,"DNWS","GRBL","2022-10-12 19:52:00","C",3,"WWF12",6.649,0.356744285867582,"Havened","Dryandra",1.185
"257","WWF16",7,"Exploration",29.104,"DNWS","TASH","2022-10-11 21:22:00","F",2,"WWF16",11.072,0.380428807036833,"Havened","Dryandra",1.185
"258","WWF4",7,"Exploration",64.452,"DNWS","GRBL","2022-10-12 22:59:00","F",3,"WWF4",17.224,0.267237634208403,"Havened","Dryandra",1.185
"259","BOY7",8,"Exploration",36.586,"Boyicup","GRBL","2022-04-17 18:21:00","F",3,"BOY7",28.786,0.786803695402613,"Non-havened","Upper_Warren",0.494
"260","BOY8",8,"Exploration",25.847,"Boyicup","GRBL","2022-04-17 18:25:00","F",3,"BOY8",25.597,0.990327697605138,"Non-havened","Upper_Warren",0.494
"261","I16",8,"Exploration",131.632,"Perup_Sanctuary","TASH","2022-04-17 18:30:00","C",2,"I16",48.43,0.367919654795187,"Havened","Upper_Warren",0.83
"262","I19",8,"Exploration",12.357,"Perup_Sanctuary","TASH","2022-04-14 18:21:00","F",2,"I19",11.282,0.913004774621672,"Havened","Upper_Warren",0.83
"263","J15",8,"Exploration",163.252,"Perup_Sanctuary","TASH","2022-04-20 18:55:00","C",2,"J15",42.581,0.260829882635435,"Havened","Upper_Warren",0.83
"264","K12",8,"Exploration",97.71,"Perup_Sanctuary","GRBL","2022-04-23 18:35:00","C",2,"K12",93.137,0.953198239688875,"Havened","Upper_Warren",0.83
"265","K14",8,"Exploration",207.943,"Perup_Sanctuary","GRBL","2022-04-20 18:20:00","C",2,"K14",66.518,0.319885737918564,"Havened","Upper_Warren",0.83
"266","MOO16",8,"Exploration",20.52,"Moopinup","GRBL","2022-04-18 21:30:00","C",2,"MOO16",13.098,0.638304093567251,"Non-havened","Upper_Warren",0.346
"267","MOO18",8,"Exploration",130.201,"Moopinup","GRBL","2022-04-18 20:58:00","C",2,"MOO18",104.08,0.799379421048994,"Non-havened","Upper_Warren",0.346
"268","MOO19",8,"Exploration",111.174,"Moopinup","GRBL","2022-04-19 18:26:00","F",3,"MOO19",57.998,0.521686725313473,"Non-havened","Upper_Warren",0.346
"269","MOO20",8,"Exploration",11.57,"Moopinup","GRBL","2022-04-19 18:35:00","C",3,"MOO20",5.373,0.464390665514261,"Non-havened","Upper_Warren",0.346
"270","NH12",8,"Exploration",20.04,"Dryandra_main","TASH","2022-10-19 19:52:00","C",3,"NH12",7.497,0.374101796407186,"Non-havened","Dryandra",1.39
"271","NH36",8,"Exploration",210.455,"DNWS","TASH","2022-10-11 19:06:00","C",2,"NH36",122.677,0.582913211850514,"Havened","Dryandra",1.185
"272","NH42",8,"Exploration",30.073,"DNWS","TASH","2022-10-11 19:15:00","F",2,"NH42",5.448,0.181159179330296,"Havened","Dryandra",1.185
"273","NH47",8,"Exploration",14.189,"DNWS","TASH","2022-10-11 19:10:00","C",2,"NH47",8.787,0.619282542814857,"Havened","Dryandra",1.185
"274","NH58",8,"Exploration",26.371,"DNWS","TASH","2022-10-11 18:56:00","C",2,"NH58",4.867,0.184558795646733,"Havened","Dryandra",1.185
"275","NH64",8,"Exploration",49.633,"DNWS","TASH","2022-10-11 20:46:00","C",2,"NH64",7.578,0.152680676163037,"Havened","Dryandra",1.185
"276","NH68",8,"Exploration",5.972,"Dryandra_main","TASH","2022-10-18 23:24:00","F",2,"NH68",1.597,0.267414601473543,"Non-havened","Dryandra",1.39
"277","WWF12",8,"Exploration",10.866,"DNWS","GRBL","2022-10-12 19:59:00","C",3,"WWF12",4.373,0.402448002944966,"Havened","Dryandra",1.185
"278","WWF16",8,"Exploration",11.249,"DNWS","TASH","2022-10-12 19:01:00","F",3,"WWF16",5.125,0.455596052982487,"Havened","Dryandra",1.185
"279","WWF18",8,"Exploration",45.96,"DNWS","TASH","2022-10-12 19:49:00","F",3,"WWF18",14.244,0.309921671018277,"Havened","Dryandra",1.185
"280","WWF4",8,"Exploration",262.911,"DNWS","GRBL","2022-10-12 23:08:00","F",3,"WWF4",114.516,0.435569451259171,"Havened","Dryandra",1.185
"281","BOY3",9,"Exploration",263.987,"Boyicup","HAZE","2022-04-16 18:45:00","C",2,"BOY3",43.341,0.164178539094728,"Non-havened","Upper_Warren",0.494
"282","BOY7",9,"Exploration",14.984,"Boyicup","GRBL","2022-04-17 18:32:00","F",3,"BOY7",11.838,0.790042712226375,"Non-havened","Upper_Warren",0.494
"283","BOY8",9,"Exploration",1.825,"Boyicup","GRBL","2022-04-17 19:25:00","F",3,"BOY8",1.825,1,"Non-havened","Upper_Warren",0.494
"284","I16",9,"Exploration",30.265,"Perup_Sanctuary","TASH","2022-04-17 18:40:00","C",2,"I16",17.382,0.574326780109037,"Havened","Upper_Warren",0.83
"285","I19",9,"Exploration",11.427,"Perup_Sanctuary","TASH","2022-04-14 18:28:00","F",2,"I19",10.926,0.956156471514833,"Havened","Upper_Warren",0.83
"286","J15",9,"Exploration",23.288,"Perup_Sanctuary","TASH","2022-04-21 17:56:00","C",3,"J15",9.246,0.397028512538647,"Havened","Upper_Warren",0.83
"287","K14",9,"Exploration",356.636,"Perup_Sanctuary","GRBL","2022-04-20 18:35:00","C",2,"K14",102.569,0.287601363855584,"Havened","Upper_Warren",0.83
"288","MOO16",9,"Exploration",168.247,"Moopinup","GRBL","2022-04-18 21:34:00","C",2,"MOO16",56.576,0.336267511456371,"Non-havened","Upper_Warren",0.346
"289","MOO18",9,"Exploration",64.947,"Moopinup","GRBL","2022-04-18 21:46:00","C",2,"MOO18",13.624,0.209771044082098,"Non-havened","Upper_Warren",0.346
"290","MOO19",9,"Exploration",10.066,"Moopinup","GRBL","2022-04-19 19:12:00","F",3,NA,0,0,"Non-havened","Upper_Warren",0.346
"291","MOO20",9,"Exploration",93.155,"Moopinup","GRBL","2022-04-19 18:38:00","C",3,"MOO20",32.214,0.345810745531641,"Non-havened","Upper_Warren",0.346
"292","MOO4",9,"Exploration",4.075,"Moopinup","TASH","2022-04-16 18:07:00","C",3,"MOO4",2.662,0.653251533742331,"Non-havened","Upper_Warren",0.346
"293","NH12",9,"Exploration",10.22,"Dryandra_main","TASH","2022-10-19 19:56:00","C",3,"NH12",2.625,0.256849315068493,"Non-havened","Dryandra",1.39
"294","NH36",9,"Exploration",265.923,"DNWS","TASH","2022-10-11 19:15:00","C",2,"NH36",150.38,0.565502043824716,"Havened","Dryandra",1.185
"295","NH42",9,"Exploration",60.081,"DNWS","TASH","2022-10-11 19:20:00","F",2,"NH42",5.578,0.0928413308699922,"Havened","Dryandra",1.185
"296","NH47",9,"Exploration",62.181,"DNWS","TASH","2022-10-11 19:27:00","C",2,"NH47",19.313,0.310593268040077,"Havened","Dryandra",1.185
"297","NH58",9,"Exploration",46.084,"DNWS","TASH","2022-10-11 19:18:00","C",2,"NH58",18.733,0.406496831872233,"Havened","Dryandra",1.185
"298","NH64",9,"Exploration",15.555,"DNWS","TASH","2022-10-12 20:18:00","C",3,"NH64",7.655,0.492124718739955,"Havened","Dryandra",1.185
"299","NH68",9,"Exploration",12.819,"Dryandra_main","TASH","2022-10-19 23:35:00","F",3,"NH68",7.551,0.589047507605898,"Non-havened","Dryandra",1.39
"300","WWF16",9,"Exploration",16.572,"DNWS","TASH","2022-10-12 19:09:00","F",3,"WWF16",8.892,0.536567704561912,"Havened","Dryandra",1.185
"301","WWF18",9,"Exploration",81.185,"DNWS","TASH","2022-10-12 19:57:00","F",3,"WWF18",49.29,0.607131859333621,"Havened","Dryandra",1.185
"302","WWF4",9,"Exploration",205.811,"DNWS","GRBL","2022-10-12 23:53:00","F",3,"WWF4",73.313,0.356215168285466,"Havened","Dryandra",1.185
"303","BOY6",10,"Exploration",273.467,"Boyicup","HAZE","2022-04-17 18:28:00","C",3,"BOY6",40.339,0.147509571538796,"Non-havened","Upper_Warren",0.494
"304","BOY7",10,"Exploration",70.13,"Boyicup","GRBL","2022-04-17 18:40:00","F",3,"BOY7",43.192,0.615884785398546,"Non-havened","Upper_Warren",0.494
"305","H13",10,"Exploration",366.704,"Perup_Sanctuary","HAZE","2022-04-23 18:05:00","C",2,"H13",152.92,0.417012086042148,"Havened","Upper_Warren",0.83
"306","I16",10,"Exploration",48.107,"Perup_Sanctuary","TASH","2022-04-17 18:56:00","C",2,"I16",19.764,0.410834182135656,"Havened","Upper_Warren",0.83
"307","I19",10,"Exploration",45.365,"Perup_Sanctuary","TASH","2022-04-14 18:37:00","F",2,"I19",30.379,0.669657224732723,"Havened","Upper_Warren",0.83
"308","J15",10,"Exploration",926.05,"Perup_Sanctuary","TASH","2022-04-21 18:04:00","C",3,"J15",238.223,0.257246368986556,"Havened","Upper_Warren",0.83
"309","K12",10,"Exploration",235.347,"Perup_Sanctuary","GRBL","2022-04-24 18:02:00","C",3,"K12",141.006,0.599140843095514,"Havened","Upper_Warren",0.83
"310","K14",10,"Exploration",70.629,"Perup_Sanctuary","GRBL","2022-04-20 18:57:00","C",2,"K14",64.525,0.913576576193915,"Havened","Upper_Warren",0.83
"311","MOO18",10,"Exploration",0.75,"Moopinup","GRBL","2022-04-18 21:50:00","C",2,NA,0,0,"Non-havened","Upper_Warren",0.346
